train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.4616563118110269,0.44720720840712724,0.014449112496133579,0.49829826625526374,0.4694281323299904,0.028870086579739905
0.46248070668366,0.44808714268571237,0.014393398317240052,0.5023789642550421,0.4803037169977283,0.0220751818753867
0.46115283642785027,0.44629455825029796,0.014858190285957466,0.49406981411836953,0.47046775006233377,0.023602212856283708
0.4579946873551708,0.44451998047909497,0.013474775572954598,0.4937533114818817,0.47455753840453235,0.019196007550467274
0.45958994202694653,0.44593649395441604,0.013653476359480518,0.4925802244362256,0.4683788110178413,0.024201325490965066
0.460139937319998,0.4459259550450212,0.014214037838628736,0.4929135369916334,0.4706528395343898,0.022260749311875508
0.45615409592450673,0.4430927341267214,0.013061587083137642,0.4917358326291925,0.46624470884354685,0.02549127709499206
0.4552283852787341,0.4423664545608779,0.012861821611048811,0.493756558032746,0.47163607550005543,0.02212023002317893
0.4564640885692532,0.44291425155381026,0.013549696590940831,0.4913911571457595,0.4661546711662419,0.02523663027066711
0.45502549510891155,0.4417568465410653,0.013268577850471109,0.4920583954939606,0.46958335353409425,0.022474766904862498
0.45544194366972324,0.4421840926348153,0.013257575237144858,0.4899241129557292,0.4641777020537825,0.025746356792765587
0.45311960123353084,0.4405321024231992,0.012587249279022217,0.4886556855330231,0.4687496392721262,0.019906111642823996
0.4541561320676642,0.440339945130429,0.013816316249006885,0.49409369430361627,0.4747175212165706,0.019376231705325153
0.453655630855237,0.4403153112379171,0.013339908446295786,0.48741142687786276,0.464267884022237,0.02314352481923205
0.4550397840596862,0.4414781473450742,0.013561877153687557,0.49103728310154404,0.47208485704787234,0.01895295361818715
0.45572575068069715,0.44200761439436576,0.013717941308425645,0.49401368486120345,0.46815469078983823,0.02585894672583181
0.456670955076056,0.44213627960722324,0.014534656274116646,0.4863762821711547,0.46488559443336286,0.021490689992341026
0.45253162060753777,0.439764669386007,0.012766611778129966,0.5051156984153369,0.4773137157972259,0.027801933018028312
0.46072617223707296,0.4454027272887149,0.015323330790309583,0.49507916678209957,0.47127751199348034,0.023801429333698103
0.4565963421837758,0.44118716353077,0.015408629077976034,0.4880136259904144,0.4667492949934434,0.021264538415498486
0.44985156948283567,0.43795039290088716,0.011901404898045427,0.4865927188954455,0.46561375971945185,0.02097878332115516
0.4506591214972027,0.43786624326544293,0.01279283984232757,0.48729913229074323,0.46811079020759455,0.01918825866482782
0.4475976976297669,0.4358769756252483,0.0117211271140535,0.48655451781360815,0.46450455758024894,0.022049770851225437
